date,NA,de,en,es,fr,ja,ru,zh
2016-01-12,131.9603284117566,1134.252102292363,5240.687627857334,1451.23562836691,767.100778852962,1096.205182689816,1083.271899088998,399.8602984682138
2016-01-13,133.01455774803367,1090.2608570441191,4636.996264342258,1349.411187366246,764.2613287703564,939.0250323918114,1063.0392431674843,392.9495759647624
2016-01-14,131.03808472471368,1141.12682870637,5095.250956150494,1350.3983469854622,773.472976162379,894.9569318476289,1242.0727400140154,410.33028729209127
2016-01-15,128.10714778529046,1177.7164497177744,4705.893889531264,1220.4305217327135,745.3773306584848,949.3194610002593,1148.8300630693764,474.6743803826178
2016-01-16,116.22002207810128,1097.3295127289482,4608.161611669483,1068.201387351487,755.4504956337031,959.7433013734128,1148.6852838121931,718.0627835119321
2016-01-17,123.77024975852076,1211.6609261605806,4974.158098372321,1102.1095860084126,795.4078357328299,1020.7764705882352,1167.6875963559917,565.3987903490895
2016-01-18,147.31109424589485,1143.273528395346,5076.1125589255535,1293.8980887019409,735.258437573755,992.8637989116352,1125.7827610371407,437.3659194004339
2016-01-19,151.89871671036292,1139.6750950351343,4918.258071689051,1384.740019186776,755.932322397923,973.9060378336357,1127.1439383321654,395.8483334429032
2016-01-20,164.02594176900786,1131.9137772146066,4645.50996175398,1371.751605047598,743.2412084021713,848.9478103135527,1074.8028030833918,395.3105647228979
2016-01-21,151.01635159376295,1063.1715816150213,4590.04994218625,1356.333554719209,711.379100778853,899.2396475770925,1095.9341275402944,394.01393728223
2016-01-22,145.69007865323582,1096.1724455707867,4692.298763675176,1269.9564607778025,739.8459995279679,982.5885980824048,1093.1592151366503,384.14759055946354
2016-01-23,130.00213881606183,1006.948105057021,4529.163746331051,1038.2307578776474,780.9278380929903,952.0711065042756,1079.9637701471618,405.1646177108672
2016-01-24,127.46212225748586,1141.918096993434,4894.871253224228,1170.6840823555458,785.1999645975926,1030.496398030578,1182.624106517169,388.1763197685885
2016-01-25,146.3040568511108,1120.9766731943323,5295.930934803878,1429.4148771308392,714.5912202029738,870.4846851515937,1116.487526278907,360.3852475182434
2016-01-26,154.21381261211536,1073.98657988711,4778.658231788669,1512.9467935945686,701.7215600660845,830.0043016325473,1090.7185704274702,357.89994083229243
2016-01-27,135.14405961087346,1062.2355719387167,4678.307257849328,1602.059257619364,744.809476044371,816.687380150298,1109.3232655921513,374.1841430543686
2016-01-28,133.0469849592935,1054.3815804630804,4395.42470870764,1435.0399232528964,730.3765046023129,775.3480176211453,1043.824737210932,379.350930247847
2016-01-29,126.34338346902166,1005.803133279576,4402.406341723739,1170.8721865544978,660.2797970261978,946.287691111687,1058.9540294323756,381.7088291368089
2016-01-30,114.67096729681248,1042.7406404792075,4442.868006759762,1076.3946572208692,691.5673235780033,955.0991966830784,1147.5006306937632,386.01485766879233
2016-01-31,118.10059334897198,1213.5014975233269,5037.282753713422,1302.2741495092614,807.5391196601369,980.7141228297486,1116.7994393833217,378.7360462822957
2016-02-01,140.9100317372706,1166.7458242138002,5285.562794627768,1332.306176665929,728.9873731413736,846.9369784918373,1070.2551506657323,391.0368154624943
2016-02-02,140.32206430246998,1056.738106208962,5287.937827981856,1461.5099254667552,742.9545079065376,840.4486136304743,1498.1864751226349,367.9335349418184
2016-02-03,142.20574030633367,1041.8560073724225,4939.645112514453,1544.7953656556713,762.6017229171583,914.7595231925368,1731.8754730203225,365.03129314312014
2016-02-04,140.91927694218296,1012.3393042276236,4791.640265053811,1516.6550070105527,698.0153410431909,837.2560767038093,1054.304414856342,352.2685556505161
2016-02-05,143.39230026217746,948.3574472986984,4884.88739660233,1272.9986716847466,675.601427897097,899.838818346722,971.0730903994394,361.0972980080205
2016-02-06,127.63177866703464,926.3721345467112,4475.719025171217,1107.3638845841635,678.0587679962238,896.4708473697849,1039.8133146461107,366.672079416212
2016-02-07,131.11832482406513,1085.916369081903,5110.670861869608,1225.9673824809977,767.9510266698136,939.391915003887,1074.049474421864,321.81618565511803
2016-02-08,160.82454808886436,1182.525803478862,5893.195454949747,1558.0769684894103,777.3474156242625,828.7756931847629,1061.9265592151366,360.7267109328775
2016-02-09,157.76866289499102,1051.070844372768,4874.783821044205,1554.2456645266032,722.777023837621,885.3612853070744,1002.6880168185004,382.7877851554796
2016-02-10,151.26279839933767,1014.5357677686902,4876.732544694477,1878.1008781639728,735.2260443710172,894.5366157035502,1026.454870357393,379.11675760962464
2016-02-11,194.33869187249897,1014.2244557078676,4358.215156097127,1598.7099845029886,743.314432381402,1001.627831044312,1053.227750525578,407.8692393662481
2016-02-12,154.97909479784738,970.3482317705334,4592.476385306413,1285.705040218434,734.3661198961529,1065.1952837522674,1024.3852838121934,435.9971073565183
2016-02-13,128.8770525734787,970.9971201474484,4614.392066174509,1144.773817430448,722.1266226103374,1024.983519046385,1065.3990889978977,451.7327591874301
2016-02-14,124.08417276114254,1081.746976154821,5142.969314239972,1322.9026640100362,773.551687514751,1052.2695516973308,1156.1222845129644,477.0426007494576
2016-02-15,136.5489167931558,1062.9115885266674,5169.37876901183,1490.7564017415689,743.4061246164739,842.0528634361234,1089.261037140855,401.1003878771941
2016-02-16,136.93645646474403,1040.6312636792995,5391.242595392689,1607.8696037192826,706.7980292659901,783.6510494946878,1037.3133146461107,387.6749720596936
2016-02-17,136.15254588105424,1011.6399032369544,4943.381437338789,1684.4843922957716,750.1973094170404,783.3099766778959,1007.8601261387528,400.2597462362764
2016-02-18,135.78749827514832,949.3387282571132,4592.063461709508,1568.6404693380562,790.8921406655653,836.0140450894014,971.1255080588649,372.1592926171849
2016-02-19,132.4585345660273,909.550224628499,4508.779818553767,1309.5498487196517,654.8015695067264,827.9720653018917,965.8096706377016,379.6817434751167
2016-02-20,123.627639023044,945.2487040663518,4516.395890776483,1132.7333038152167,710.4508496577768,921.2851515936773,952.1990189208128,426.1132732890672
2016-02-21,151.72650752035324,1040.8182813039973,4925.304278217558,1319.661722382112,754.2531862166627,951.5632029023064,986.0694463910302,436.971270790875
2016-02-22,133.68504208638058,1038.966420919249,5291.993596015298,1503.3613755442402,756.0861458579184,806.6364861363047,1001.1997196916608,400.08401814476366
2016-02-23,138.74465295984547,957.0095611104712,4809.649826558748,1574.8538115268243,716.7176658012745,765.4432236330656,1062.6773651016117,369.61646177108673
2016-02-24,151.838829860632,1103.449832968552,4825.908698745886,1569.9627333776104,727.7625678546141,730.9923296190723,970.468185003504,369.7491289198607
2016-02-25,163.22036704843384,1005.8945973966132,4872.924130570133,1472.1737879123311,722.4152112343639,687.2910080331692,961.7895585143658,381.6847018604957
2016-02-26,159.23464882020147,972.665706715816,4554.406341723739,1238.8112316434213,730.0322751947133,792.0940139932625,943.7468815697268,381.18815331010455
2016-02-27,136.04139643990618,873.0209653265753,4502.658632037713,1117.759058372076,719.8943238140193,812.975434050272,998.8824807288016,433.4225889159161
2016-02-28,154.18090244238996,1144.9934915332335,4905.16983901094,1339.6561139399307,784.1321689874911,848.6041461518528,1155.502102312544,479.0955887186904
2016-02-29,152.35000689940665,1236.7307337864302,6466.498754780752,1874.3138513762824,823.9398159074817,792.7495724280902,1225.481359495445,543.9300506212609
2016-03-01,158.8933351731751,1015.5835157239948,4932.2404162590055,1690.18921112833,738.1473330186452,720.2958797615963,1030.646741415557,399.0385904937216
2016-03-02,160.94107906720023,1017.5979725838037,4857.324023837055,1682.464615157553,751.0118008024546,797.8169992225966,1017.6914505956552,378.7953454736704
2016-03-03,162.44425279425968,1036.2161617325194,4793.2056390643065,1627.2440410301822,705.1637951380694,731.2507385332988,1046.0288717589349,366.50522648083626
2016-03-04,161.97398923692563,949.6695657182352,4715.8656942097305,1461.0685558261382,676.1333490677366,855.415237108059,965.9039243167484,389.277628032345
2016-03-05,161.62370636125294,894.0766040778713,4935.38463933114,1295.094088997122,681.9684918574463,878.0516195905675,1096.6913104414857,429.95647886398
2016-03-06,158.51255692010488,1111.479553046884,5359.430534554834,1454.7693897129363,779.1570686806702,961.509717543405,1084.866783461808,454.1615935835909
2016-03-07,166.38719470125568,1051.410666973851,5311.662145334875,1649.3051435318428,737.9097238612226,835.343353200311,1136.8222144358797,387.2422588915916
2016-03-08,167.50620946598593,1006.951848865338,4818.135817842213,1746.2211644897056,714.8978050507435,808.2545737237626,1140.775963559916,378.75708368943526
2016-03-09,153.00048295846557,977.1044234535192,4706.714177710575,1704.8000147590585,789.2488199197545,813.286084477844,1099.627259985985,389.6840444415226
2016-03-10,141.86139092038084,925.0683676995736,4347.988793026772,1551.7430447937422,681.2112343639368,732.5826898160145,1028.3768745620182,385.4225231740188
2016-03-11,141.72843935421554,951.5584034097454,4289.292092857778,1373.3284628440706,673.9746282747227,824.6243068152371,1039.3164681149265,406.7778581289856
2016-03-12,130.07748033669105,890.9132588411474,4106.343547095971,1118.2744446904287,636.78375029502,832.5885462555066,999.177224947442,449.49937545197554
2016-03-13,123.91596522699048,1064.6206658219098,4164.157876011741,1328.2697955870417,737.24091338211,909.5211712878984,1107.2557813594954,454.6127802248373
2016-03-14,136.1624120325652,1082.8800829397535,4566.405496753536,1546.9786731606523,719.0621312249233,808.4961907229853,1047.0608969866853,410.1393070804023
2016-03-15,133.83648406237063,1000.1752102292364,4220.817931157165,1606.7288023024132,721.4861930611281,811.9005960093289,1063.399299229152,396.81815791203735
2016-03-16,131.5766524078929,1003.6363322197903,4470.810860090724,1645.8450298870932,738.1643261741798,804.3078517750713,1083.2112824106516,382.4544079942147
2016-03-17,135.64336967020836,920.9994240294895,4201.898781464022,1489.281160061988,679.8429313193298,815.5865768333765,1067.7917309039944,385.4085201498915
2016-03-18,126.5080033117152,1013.3534731021772,3898.719692252957,1234.522692052247,655.2338329006373,830.7996372117129,987.6921513665033,434.2845309315627
2016-03-19,123.02407892921208,857.5511461813155,3833.741127812861,1031.8332226403954,651.1190110927544,909.6715729463592,1008.4151366503154,435.8783774899744
2016-03-20,119.1731061128743,965.871904158507,4071.4292893355855,1131.2982067744078,756.783101250885,945.038144597046,1047.426419060967,449.9899414897114
2016-03-21,131.68159238305506,970.3003686211266,4177.160722227163,1232.6037930780017,706.9323814019353,903.4813164032132,1025.2978976874565,397.5513115508514
2016-03-22,140.30384986891127,925.2953576776868,3976.605309970648,1236.3992325289646,649.2261033750295,822.3025654314589,1133.25087596356,374.1661955164026
2016-03-23,128.62432730785153,952.800771800484,3989.07417948946,1120.487344107446,999.4028793957988,747.8179839336616,968.8458304134548,370.8944842548156
2016-03-24,133.51704153442805,983.640997580924,3951.0070265943255,1114.998597889455,714.6882227991504,717.1147965794247,1010.4632796075684,401.72736835185066
2016-03-25,137.4818545605078,1212.3379218983987,4056.920217023926,1152.533835141318,667.3297144205806,761.5463073335061,978.5743517869656,392.7601078167116
2016-03-26,145.3562853594591,892.6144453403986,4021.021124255092,1177.6062283226331,636.8152584375738,794.2289194091734,994.7031534688156,413.93787390704097
2016-03-27,128.72540361528908,1028.3201820066813,4295.861513830828,1310.781565936093,726.3080009440642,864.6658201606634,1035.5053258584444,433.559463546118
2016-03-28,162.39388712570718,1076.2499136044237,4507.925776038424,1539.215113275773,788.8794548029266,811.6891422648355,1044.8733707077786,401.6289527315759
2016-03-29,168.348834000276,1124.9705679069232,4289.647514008717,1501.153789388237,700.8040476752419,737.7426276237367,1003.6182200420462,375.3416606403261
2016-03-30,170.1900096591693,992.6048842299274,4055.887441074447,1531.0944579735813,745.6197191409016,732.9173360974346,939.8500350385424,387.22904477023206
2016-03-31,164.28149579136195,902.063356756134,3934.262607844881,1473.7524167958084,681.8354968137834,725.1676081886499,1028.776664330764,365.6056143580304
2016-04-01,148.3900234579826,984.6922589563414,3903.384550386907,1261.4262416057857,632.1624970497994,864.8290230629697,928.7462508759636,399.6502531063047
2016-04-02,125.858976128053,842.7023384402719,4608.253268700525,1150.0128403807837,650.0368775076705,847.2316662347758,1042.3423966363,503.1294457958057
2016-04-03,147.37422381675177,924.9207464577812,5038.587209819443,1341.7252601284038,700.5699787585556,944.144337911376,1152.7934828311145,500.3086582078759
2016-04-04,149.2670760314613,1012.3948277848174,5188.155163212666,1558.8723341450816,702.2743096530564,876.3833117387925,1051.0306937631394,503.11524554598645
2016-04-05,167.23471781426798,1007.7409284644626,4917.6670372676335,1591.9954246919046,694.669990559358,776.4833894791396,1030.0374211632795,482.4231148510946
2016-04-06,172.80488477990892,960.6787236493492,5016.388552877346,1664.6746365581876,658.5964125560538,778.6952578388183,1008.8226348983882,419.6465715600552
2016-04-07,159.4477024975852,960.6862688630342,4311.594592190697,1569.867316065235,643.9952796790182,842.0060119201866,994.9818500350384,389.9363618434028
2016-04-08,156.573823651166,1022.8465614560536,4147.84577070177,1310.4052099476053,623.0473212178429,802.6982119720135,904.5029432375612,457.9583196371048
2016-04-09,171.87339588795365,857.9271973274969,4262.555545672863,1087.4125894767917,599.5616001888128,952.962477325732,874.6588647512264,469.4330418775886
2016-04-10,202.9007865323582,1009.4902660983756,4510.245308191764,1317.9214080141687,664.7302336558886,1029.38901269759,1069.361317449194,483.952665833936
2016-04-11,153.38346902166413,971.4540951503284,4578.225251267455,1611.5467493173935,688.5584139721501,807.4424462295932,998.4274001401542,421.8751561370061
2016-04-12,155.10487098109562,998.399320354798,4345.311838477275,1560.9457604604827,671.8396270946424,747.7146410987302,1101.686054660126,394.4154887910065
2016-04-13,156.08976128052987,970.6611565487848,4307.4124788757445,1567.567043022655,726.4905003540241,754.6599118942731,977.9555010511564,404.967260535139
2016-04-14,163.20967296812475,906.897650040318,4149.375567019479,1555.9367574348755,916.2209700259616,904.7756931847628,945.372599859846,408.6504503319966
2016-04-15,184.65385676831792,932.3388434512152,4031.62167570933,1289.6859272378422,1062.284163323106,870.0484063228815,937.9459004905395,407.4395503254224
2016-04-16,144.76348834000277,859.6203202396038,3916.293649381837,1067.4875654933214,1026.2809181024309,946.2995594713656,878.2675543097407,431.4117415028598
2016-04-17,160.27052573478682,1031.0728602695542,4206.679845237037,1291.575086709468,1136.8428723153174,1000.0223892200052,935.6324456902591,442.9569390572612
2016-04-18,168.35531944252793,979.5160119801866,4496.596237658988,1497.244114825474,1076.117004956337,829.6623477584867,932.7107217939732,400.4601275392808
2016-04-19,174.801918035049,949.0586337979496,4438.135106288357,1579.510146852631,1105.7744866650933,831.5182689816014,978.9314646110722,380.4300177503123
2016-04-20,179.75665792741825,899.9465499366432,4459.948590233923,1618.7650357907166,1081.9440641963654,726.6400621922778,1035.4974071478628,378.8088883045165
2016-04-21,183.9187939837174,930.5551779748876,5047.804011384862,1601.9938011954837,1148.71235544017,767.3406063747085,1066.391800981079,375.0073630924989
2016-04-22,177.55864495653373,925.359002419076,4795.017077292538,1391.9985240941628,1139.9187514751004,809.1782327027728,1012.7159775753328,389.7725987772007
2016-04-23,183.64123085414656,879.2700149752333,4350.385973494619,1168.3163604162055,1121.605971206042,885.5281160922519,920.3248773651017,414.33955689961215
2016-04-24,216.60045536083896,1065.7785393387858,4677.77568264698,1345.3258800088554,1163.2246282747226,962.9774034724022,1090.9416257883672,430.6993623035961
2016-04-25,211.96736580654064,1028.529374496026,4749.621675709331,1477.266917570659,841.6015459051215,800.2833894791397,1147.3958654519972,388.2141871014397
2016-04-26,213.8288947150545,1017.4859463195484,4368.01062883572,1584.1693601948195,703.2455746990795,780.7327286861881,990.5946040644708,367.5193609887581
2016-04-27,223.55264247274732,951.6755558115424,4294.907586942987,1503.7427496125747,701.6856856266226,710.5604042498056,929.8346180798878,377.3394254158175
2016-04-28,224.4367324410101,916.7078677571708,4277.264786978564,1423.164489705557,686.8284163323106,697.7221559989634,967.9910301331464,376.1564657156006
2016-04-29,198.10162825996963,886.2521022923627,4053.305701325269,1195.7658475389271,665.6980764691999,859.7537704068411,864.75423966363,374.0623890605483
2016-04-30,166.9988271008693,809.9304227623546,4181.160633282932,1057.0922441148257,662.8251121076233,809.0504275719098,885.9622985283812,405.3780816514365
2016-05-01,191.4071339864772,963.8300311024076,4366.686516054434,1268.2027156667405,749.2409723861223,852.9623736719358,936.160056061668,436.4570376701072
2016-05-02,205.86877328549744,895.6552816495796,4666.543538201548,1493.8811895801048,685.225572338919,818.1181135009069,916.534968465312,414.8404444152258
2016-05-03,199.503518697392,937.1993433936184,4530.890109401405,1575.3868349199322,694.5889190464951,928.2115055713916,969.3731604765242,395.5910853987246
2016-05-04,196.30543673244105,874.6272894827785,4493.677354798541,1545.9266474798908,747.3204507906538,892.5257838818346,984.5370707778555,377.2701334560516
2016-05-05,237.4025803780875,806.8260569058864,4207.807257849328,1483.4998155117703,644.4805876799622,972.5821715470328,960.2037841625788,365.0151863782789
2016-05-06,312.12253346212225,787.4183849786891,4246.341857155563,1313.9224411482548,640.0877979702619,988.7166105208604,982.747792571829,370.1471303661824
2016-05-07,291.3080585069684,733.2049303075682,4194.581962109757,1081.4150247214227,639.8871253245221,940.7697330914744,1025.8831814996497,408.6328972454145
2016-05-08,297.1325376017663,841.2749683216219,4488.050431379525,1217.283816692495,728.9837148926127,941.6412023840372,936.7567624386826,412.6249424758399
2016-05-09,329.43969918587004,936.7260108282456,4544.036022413947,1471.8117482104642,766.1872197309417,897.203576055973,1023.775262789068,371.8040891460128
2016-05-10,281.33234441838005,932.6333371731369,4377.991772658543,1506.4411482547414,744.0120368185037,783.578647317958,1055.1372109320253,387.38288080994016
2016-05-11,183.90368428315165,879.9326114502937,4207.978386551632,1521.3274297099845,746.5966485721029,768.3636693443898,1008.9655220742816,373.2028137532049
2016-05-12,174.7006347454119,904.1904734477596,4261.435515431825,1463.4754630654563,733.9588151994336,810.5931070225447,1008.89327259986,365.39142725659065
2016-05-13,166.7384434938595,890.8149982720885,4111.966601440897,1205.878385359014,703.3316025489734,815.0483026690853,918.223756131745,363.4407994214713
2016-05-14,149.6652407892921,918.8542794608916,4226.714933736547,1106.539664969375,740.5617772008496,893.546255506608,1004.6936930623688,394.3911642890014
2016-05-15,169.19380433282737,1033.0619744269093,4587.60695543894,1253.9162423437383,736.8062898277083,946.5668307851776,1203.6116327960756,412.15173229899415
2016-05-16,175.54332827376845,1087.9132012440964,4666.069154140354,1455.52955501439,753.9949846589568,895.4274682560249,1024.416608269096,364.4001051870357
2016-05-17,174.04388022630053,954.1321276350652,4368.4035399804325,1596.2560696627554,683.1167689402879,823.7928478880539,984.0599159074984,361.92275327065937
2016-05-18,165.47743894025115,889.6082248588872,4334.490527439296,1760.223009372002,694.1171819683739,724.4803835190464,946.7300630693765,353.0520018407732
2016-05-19,165.65537463778116,877.9892293514572,4209.134127901805,1473.20190391853,674.4805876799622,913.532987820679,971.192571829012,351.2548813358753
2016-05-20,150.29025803780874,845.4420573666629,3945.143689406742,1331.7797210537967,634.0990087325938,844.8817310183986,881.5976874562018,397.5083820919072
2016-05-21,153.91920794811645,786.1735399147564,4303.048563550654,1165.515164932477,671.0282629218786,892.7629437678155,890.7257883672039,417.3354809019788
2016-05-22,157.5396715882434,873.407153553738,4277.376100684871,1293.372002066268,817.6339391078593,1014.4917854366416,969.0399439383322,421.5125895733351
2016-05-23,168.57140885883814,996.2497408132704,4629.145646179845,1553.082945908051,742.5805994807647,803.4065820160663,908.7103013314646,388.2186575504569
2016-05-24,169.42534842003587,950.1404216104136,4276.845726229654,1512.518633311195,707.7495279679018,768.3706659756414,907.4780658724598,379.005916770758
2016-05-25,176.38029529460465,890.5298352724341,4206.043093480388,1549.8854697070326,692.312721265046,740.8951023581238,851.67119831815,379.5279731773059
2016-05-26,236.98902994342487,865.7574012210575,4125.4311571644575,1397.7437827466608,674.711293367949,818.5021508162737,837.4279607568325,357.86305962790084
2016-05-27,192.386021802125,861.7133394770187,3924.3239348928223,1161.903844734706,653.7217370781214,891.7451153148484,816.959985984583,366.4160804680823
2016-05-28,153.3991996688285,849.7150673885498,4095.730410032909,1151.0712862519372,720.0136889308473,832.9915003887018,838.3190609670638,397.6354611794096
2016-05-29,142.30246998758108,959.529835272434,4282.092146224318,1266.702309792635,777.3449964597593,959.4672194869136,888.1693763139453,405.5243573729538
2016-05-30,158.47895680971436,988.1258495565028,4454.699101663257,1486.6149361670723,765.2248642907717,788.8710028504794,850.581359495445,370.736112024193
2016-05-31,177.26169449427348,919.6193410897362,4304.555634617095,1503.7809017784666,717.7416214302573,691.0412542109354,815.1532585844429,352.2337781868385
2016-06-01,178.57209879950324,951.0009215528164,4191.346926976786,1486.1921629400044,735.498052867595,692.1541850220265,808.5559915907498,360.7412398921833
2016-06-02,174.64392162274044,916.9307683446608,4062.752557146669,1431.195040956387,859.4968727873495,705.0216118165328,815.0972669936931,352.77286174479
2016-06-03,162.02994342486545,901.5733210459624,3995.925998399004,1225.7044498560992,655.582192589096,828.7822752008292,796.2476524176594,349.9564131220827
2016-06-04,149.97578308265489,914.6774565142264,4473.2234279107,1171.060143162866,748.5470852017937,893.2350349831563,894.0383321653819,377.95720202485046
2016-06-05,163.20456740720297,972.979668240986,4778.22996531175,1311.9860526898383,782.9693179136182,971.884166882612,882.8359495444989,401.477286174479
2016-06-06,168.08099903408308,1033.60782167953,4784.376678822378,1510.319754999631,681.6283927307057,810.8585125680228,907.1882971268396,360.9529288015252
2016-06-07,159.748240651304,912.8285335790808,4448.653517744374,1532.7709394140654,667.3015695067264,823.3497279087846,855.9870357393132,346.9499046742489
2016-06-08,152.6530288395198,930.0034558230618,4423.972694120786,1550.5875581137925,714.4824758083549,770.463747084737,867.3089698668535,355.242982052462
2016-06-09,157.78508348282048,940.4891141573552,4324.659921729076,1436.1275182643346,648.6649752183148,768.7603005960093,849.8360896986685,401.6219183485636
2016-06-10,152.89554298330344,952.5834005298929,4308.997598505737,1242.3149583056602,717.7806230823696,835.4988338947913,863.5585143658024,409.51002563934
2016-06-11,156.25355319442528,961.31620781016,4698.797296095348,1082.439819939488,717.0767052159547,836.1420057009587,871.5554309740714,424.21957793701927
2016-06-12,163.56050779632952,1225.7340744153898,4957.112425509205,1371.2865471182938,762.6902289355676,997.308110909562,924.2286615276804,433.0518703569785
2016-06-13,189.1155650614047,1156.1606381753254,5049.615494085208,1444.3598258431111,735.577000236016,950.8773775589532,920.1472319551508,374.04575636052857
2016-06-14,194.0192493445564,1109.6232576892064,4915.00044472116,1573.4083831451553,729.2253363228699,776.2570095879762,892.9881569726699,382.5688646374334
2016-06-15,204.17324410100733,1001.1018315862228,4495.959841679267,1439.67234890414,712.5987137125325,849.8975900492355,901.778626489138,351.7441982775623
2016-06-16,205.6637919138954,1042.4285796567217,4348.788979809659,1314.112021253044,683.5141609629454,875.3685410728168,889.5362298528381,343.75642627046216
2016-06-17,187.85352559679868,961.4359520792536,4154.973005425598,1213.394804811453,669.9979938635827,845.547240217673,838.464050455501,352.3104332391033
2016-06-18,179.030288395198,875.2243405137657,4214.49933291826,1071.7926352298723,645.0473212178429,823.7984451930552,770.631184302733,365.32088620077576
2016-06-19,190.43052297502416,994.0440041469876,4636.546339944855,1168.0699579366835,712.141019589332,977.0513604560768,857.9523475823406,393.026625468411
2016-06-20,193.0090382227129,1031.9420573666628,5189.340522992084,1372.894767913807,700.2836912910078,788.2008292303706,908.161667834618,362.1525869436592
2016-06-21,174.432937767352,1026.8640709595668,4461.276883394112,1422.0035421740092,690.8730823696011,755.6917336097434,875.4266292922215,356.99901387154034
2016-06-22,162.8932661791086,982.3446607533696,4545.810326425331,1337.5741273706738,688.4058295964126,942.066701217932,857.7388227049755,354.6244822825587
2016-06-23,142.29715744445977,891.1143877433475,4378.716090011562,1213.9785993653604,644.7654000472032,812.7135527338688,775.8838822704976,353.645256722109
2016-06-24,131.41113564233476,913.9902660983756,4412.881971004181,1122.028927754409,672.6571276846826,1044.0179321067635,787.3386124737211,368.6835185063441
2016-06-25,112.13233061956672,902.016645547748,4377.322556257227,1015.7115342041178,670.6247344819448,922.1040684115056,735.9876664330764,412.1920320820459
2016-06-26,123.07637643162688,1121.2514111277503,4620.206039313351,1141.9530661943768,790.1282747226811,915.5942990412024,786.6224246671338,410.4857668792321
2016-06-27,128.82165033807092,1277.386361018316,4800.676687716802,1425.8422994612945,773.9472504130281,781.3109613889609,847.5980378416258,365.1400302412728
2016-06-28,137.3636677245757,1080.2755442921325,4538.492083963355,1311.919194155413,699.7397923058768,819.9904638507385,795.9676944639103,360.7294720925646
2016-06-29,145.32130536773838,903.1669162538878,4331.0607933825495,1297.7637812707549,635.8481236724098,888.3857994299041,737.813244569026,353.3884031293143
2016-06-30,127.02159514281772,937.3767423107936,4700.851863381659,1130.8718913733303,652.5830776492802,805.1011661052086,735.2343377715487,339.9821839458287
2016-07-01,122.95756864909616,904.202914410782,4405.402294761185,1025.872555530957,688.0902171347651,783.7590049235554,751.221023125438,372.0656761554138
2016-07-02,109.0582999862012,936.1607533694277,4542.165836520501,995.401667773596,725.6927071040831,902.9788027986524,756.8343377715487,369.00933534941817
2016-07-03,118.58306885607838,1035.4439004722958,4593.441385751135,1062.9917349273117,765.3821099834789,884.2301632547292,791.712543798178,385.60541713233846
2016-07-04,127.1798675313923,893.593076834466,4823.538690740906,1135.183897867316,684.1871607269294,779.7798911635139,762.289488437281,371.9739004667675
2016-07-05,122.22906030081413,907.0237299850248,4781.418438139287,1192.2374732492067,638.4906773660609,842.8252915263022,782.488437281009,397.12997173098415
2016-07-06,134.55595418793985,963.5541412279692,5376.906430667971,1157.5458637738911,637.2143615765872,962.366675304483,795.9557112824107,372.909144697916
2016-07-07,124.62536221884918,955.1962907499136,4564.204705149871,1144.0473765773745,724.3782157186689,917.4191759523192,854.4322354590049,379.933863651305
2016-07-08,122.11915275286326,830.5512037783666,4085.6423552432634,985.2893513393846,644.0805994807647,822.889660533817,778.4518570427471,443.0500953257511
2016-07-09,107.74265213191666,783.9214952194448,4381.853775682647,923.8413401225,604.0240736370073,908.27831044312,701.3896285914506,397.29314312011047
2016-07-10,105.93721539947563,980.7663863610184,5066.630703548874,1184.1278134455022,752.976870427189,1018.1861622181912,881.9718290119131,415.4897113930708
2016-07-11,127.40023457982612,1032.6509618707523,5156.444587743485,1170.3760608073203,724.8664149162144,955.512619849702,885.9832515767345,376.0123594766945
2016-07-12,130.1188767765972,996.4471259071536,4477.339010940141,1165.1926795070474,687.344288411612,910.3875615444416,764.2549404344779,416.5642627046217
2016-07-13,125.949703325514,1031.6082248588873,4336.659565952148,1129.3717068851008,626.6290417748407,852.0260689297745,775.7631394533987,388.223325225166
2016-07-14,121.28673934041672,918.7894827784818,4278.533843280264,1085.670651612427,664.74610573519,775.2394402694998,815.2349684653118,390.4949707448557
2016-07-15,118.87739754381124,859.535249395231,4170.839277772837,1037.7205372297246,589.2494099598773,782.8630733350609,734.7868955851436,388.68259811978174
2016-07-16,106.75493307575547,772.0173367123604,4324.235301965668,886.8388310825769,566.0947604437101,893.6109354755118,691.7709180098108,381.5921372690816
2016-07-17,105.14336967020836,843.5693468494413,4589.278484390287,974.9659803704524,577.4625324522068,982.839129308111,746.1640504555011,410.8496482808494
2016-07-18,134.91465433972678,836.2372998502477,4630.42470870764,1097.049147664379,596.5275548737314,1018.0221300855144,748.3565522074282,379.4736046282296
2016-07-19,118.3583551814544,802.1284414237991,4788.102686115805,1079.2915651981405,609.1137007316497,780.4202124902824,757.8604064470918,383.9153901781605
2016-07-20,114.64440458120602,820.5135353069923,5970.042871119808,1073.5266769980076,605.7016757139486,778.1114278310444,1027.3997196916607,370.0671224771546
2016-07-21,124.34269352835656,840.7352263564105,7356.625100062261,1063.3332595380414,617.4494335614822,759.4972272609484,1362.7430273300631,369.0982841364802
2016-07-22,120.35490547812888,818.5311024075568,8101.153517744374,1006.0533539960152,628.2566084493745,812.6350868100544,1802.1587245970568,371.29393202287815
2016-07-23,103.93928522147095,780.2449602580348,8017.783598683625,864.6716109512213,614.4286641491622,764.401295672454,2063.5362999299227,363.0581158372231
